year,st,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2008,13,158335,205301,3614276,3620942,23782,11.546,25133,12.202,548629,199207,349422,5.502,15.152,563323,196827,366496,5.436,15.557,-14694,-0.406,30.303,16603,16858,94123
2008,15,23987,30450,515908,516244,2652,8.676,2889,9.451,66721,21361,45360,4.138,12.924,67853,20688,47165,4.007,13.144,-1132,-0.219,25.849,1853,1906,10824
2008,16,34423,41169,534491,539949,4730,11.43,5155,12.457,73436,26756,46680,4.955,13.601,84959,25904,59055,4.797,15.735,-11523,-2.134,27.201,3577,3624,16536
2008,17,226794,287363,5390798,5368346,28379,9.855,29580,10.272,743997,222305,521692,4.141,13.859,701845,223579,478266,4.165,13.074,42152,0.785,26.148,18941,19232,106379
2008,18,104237,138242,2597355,2614471,12204,8.78,13704,9.86,325814,98190,227624,3.756,12.462,360822,116541,244281,4.458,13.801,-35008,-1.339,24.924,8731,8957,58455
2008,19,57621,74722,1306444,1299709,6020,8.028,6559,8.746,161080,44308,116772,3.409,12.394,147659,44349,103310,3.412,11.361,13421,1.033,22.722,4178,4263,22242
2008,20,55064,70018,1188321,1182819,6118,8.707,6619,9.42,155905,43146,112759,3.648,13.181,144999,43152,101847,3.648,12.259,10906,0.922,24.518,4239,4342,23651
2008,21,64834,85500,1535123,1537421,7456,8.683,8199,9.548,201209,62166,139043,4.044,13.087,206325,66490,139835,4.325,13.42,-5116,-0.333,26.175,5407,5510,35010
2008,22,74828,96238,1636016,1634076,9232,9.614,8817,9.181,237105,71835,165270,4.396,14.51,233271,67316,165955,4.12,14.275,3834,0.235,28.551,5700,5791,32880
2008,23,30094,36800,506042,503444,3420,9.225,3969,10.705,65577,20665,44912,4.105,13.026,60695,20234,40461,4.019,12.056,4882,0.97,24.112,2596,2644,11874
2008,24,100134,125761,2222386,2225248,12100,9.563,13640,10.78,305105,93248,211857,4.19,13.711,310077,104248,205829,4.685,13.934,-4972,-0.223,27.422,8654,8806,43472
2008,25,125873,157733,3064540,3063418,13766,8.684,15349,9.682,394685,118644,276041,3.873,12.884,393276,124029,269247,4.049,12.838,1409,0.046,25.676,9792,9945,54568
2008,26,160757,206712,3610211,3634629,18707,8.964,22662,10.859,496258,172744,323514,4.753,13.654,545622,183485,362137,5.048,15.012,-49364,-1.358,27.307,14835,15119,102907
2008,27,104075,131620,2480971,2496101,12313,9.3,13870,10.476,311725,100102,211623,4.01,12.488,343406,101643,241763,4.072,13.758,-31681,-1.269,24.977,8842,9052,51052
2008,28,43621,56887,942281,939465,5292,9.29,5450,9.567,131204,41695,89509,4.438,13.966,125753,40792,84961,4.342,13.386,5451,0.58,26.771,3728,3818,20129
2008,29,107557,139249,2439683,2435236,13354,9.55,14518,10.383,328026,109198,218828,4.484,13.47,318973,100522,218451,4.128,13.098,9053,0.372,26.196,9648,9782,46391
2008,30,28121,32846,358243,356041,3391,10.314,3453,10.503,51652,16014,35638,4.498,14.507,47158,15565,31593,4.372,13.245,4494,1.262,26.49,2345,2376,9469
2008,31,37643,47391,794594,793759,4193,8.847,4198,8.858,100944,28780,72164,3.626,12.717,100000,27020,72980,3.404,12.598,944,0.119,25.197,2720,2748,13585
2008,32,43246,54748,1152440,1168762,7601,13.891,7540,13.78,179858,70670,109188,6.047,15.389,212332,62367,149965,5.336,18.167,-32474,-2.778,30.778,5216,5324,33079
2008,33,28926,35358,588776,579643,3177,8.934,3585,10.081,92959,26794,66165,4.623,16.037,75826,22547,53279,3.89,13.082,17133,2.956,26.163,2400,2436,10778
2008,34,180132,215110,3592210,3615639,21371,9.867,24337,11.236,501307,167991,333316,4.646,13.865,548396,190453,357943,5.267,15.167,-47089,-1.302,27.73,16594,16784,92427
2008,35,33717,42211,637011,638015,4325,10.226,4488,10.612,96435,34812,61623,5.456,15.115,98444,33197,65247,5.203,15.43,-2009,-0.315,30.23,2847,2909,16388
2008,36,387826,460942,7536345,7501529,48193,10.471,46787,10.166,1023887,330323,693564,4.403,13.649,954316,307208,647108,4.095,12.722,69571,0.927,25.443,31871,32211,165466
2008,37,158626,206840,3542390,3545369,21401,10.35,21251,10.278,498308,167865,330443,4.735,14.055,505525,163019,342506,4.598,14.259,-7217,-0.204,28.11,14116,14375,79347
2008,38,15860,19464,296818,293457,1659,8.544,1567,8.07,39907,12176,27731,4.149,13.599,33119,9632,23487,3.282,11.286,6788,2.313,22.572,979,996,6430
2008,39,179510,242635,4700077,4723814,19750,8.062,24413,9.966,601272,197365,403907,4.178,12.729,648855,220970,427885,4.678,13.736,-47583,-1.007,25.457,14965,15323,106087
2008,40,65921,83820,1321991,1310228,8589,10.292,7856,9.414,199456,67503,131953,5.152,15.223,176450,55166,121284,4.21,13.467,23006,1.756,26.934,5256,5383,27919
2008,41,82116,101152,1475530,1476229,10605,10.472,10844,10.708,198772,61632,137140,4.175,13.465,200245,62259,137986,4.217,13.565,-1473,-0.1,26.93,7229,7342,33816
2008,42,214082,278951,5201721,5188259,23884,8.551,24622,8.815,660172,196649,463523,3.79,12.724,636799,198767,438032,3.831,12.274,23373,0.45,24.548,15484,15807,85587
2008,44,22783,26669,429758,435848,2384,8.854,2899,10.766,49666,15530,34136,3.563,11.395,62234,19171,43063,4.399,14.279,-12568,-2.884,22.791,1873,1893,8912
2008,45,75615,98492,1658597,1658104,9751,9.88,10158,10.292,232572,72668,159904,4.383,14.026,230179,71915,158264,4.337,13.882,2393,0.144,27.764,6804,6914,36994
2008,46,19330,23196,337603,333962,2127,9.176,2095,9.038,46225,13843,32382,4.145,13.841,38919,14379,24540,4.306,11.654,7306,2.188,23.307,1432,1446,6823
2008,47,94195,127775,2479452,2474604,12890,10.108,12381,9.709,355052,121741,233311,4.92,14.348,345410,93140,252270,3.764,13.958,9642,0.39,27.916,8185,8291,46253
2008,48,356018,479304,9132099,9045959,53642,11.246,48973,10.268,1499296,518377,980919,5.73,16.574,1330054,416930,913124,4.609,14.703,169242,1.871,29.407,31089,32034,204847
2008,49,51607,62591,1103173,1095830,8257,13.24,7800,12.508,184218,57825,126393,5.277,16.811,169648,58654,110994,5.352,15.481,14570,1.33,30.962,5318,5375,29125
2008,50,16888,19673,260637,260631,1649,8.325,1920,9.693,30384,10152,20232,3.895,11.658,30663,10386,20277,3.985,11.765,-279,-0.107,23.316,1217,1226,6130
2008,51,138279,180391,3160615,3171279,18034,9.957,19481,10.756,441352,136736,304616,4.312,13.917,464331,155187,309144,4.894,14.642,-22979,-0.725,27.834,12152,12360,61775
2008,53,132981,163775,2511830,2501138,18434,11.275,17882,10.937,356476,108190,248286,4.326,14.253,335549,106503,229046,4.258,13.416,20927,0.837,26.832,11904,12122,60308
2008,54,28488,37109,584566,582546,2951,7.897,3474,9.296,76931,21482,55449,3.688,13.206,73097,21263,51834,3.65,12.548,3834,0.658,25.096,2344,2360,11209
2008,55,102425,131104,2482072,2480299,10779,8.181,12074,9.164,286891,84832,202059,3.42,11.567,283070,86625,196445,3.493,11.413,3821,0.154,22.825,7893,8058,45304
2008,56,15832,18450,219096,216357,2021,10.988,1907,10.368,38426,11790,26636,5.449,17.76,33211,11511,21700,5.32,15.35,5215,2.41,30.7,1210,1224,5650
2009,01,71181,94833,1607423,1660093,7597,7.903,10180,10.59,170716,62752,107964,3.78,10.284,276610,71154,205456,4.286,16.662,-105894,-6.379,20.567,6767,6959,36665
2009,02,13567,16999,251235,249313,1784,10.472,1857,10.901,39257,12117,27140,4.86,15.746,35540,10917,24623,4.379,14.255,3717,1.491,28.51,1068,1104,4907
2009,04,91325,120559,2110423,2212372,13030,10.561,18668,15.131,276184,116867,159317,5.282,12.484,479811,165698,314113,7.49,21.688,-203627,-9.204,24.967,12144,12369,98479
2009,05,46629,60497,969067,991596,5377,8.817,6352,10.416,111017,43887,67130,4.426,11.196,156519,45440,111079,4.583,15.785,-45502,-4.589,22.392,4262,4356,25955
2009,06,610274,768177,12737266,13173349,78303,10.061,98521,12.659,1552663,581653,971010,4.415,11.786,2425601,706121,1719480,5.36,18.413,-872938,-6.627,23.573,64187,65629,397908
2009,08,108766,134438,1995721,2043218,14603,10.718,18226,13.377,262645,99827,162818,4.886,12.854,359654,106559,253095,5.215,17.602,-97009,-4.748,25.709,11479,11692,59039
2009,09,66261,82547,1457176,1498399,6297,7.524,8592,10.266,148430,48555,99875,3.24,9.906,229867,61410,168457,4.098,15.341,-81437,-5.435,19.812,5237,5319,32293
2009,10,17376,21998,367452,376859,2006,9.006,2560,11.493,44378,20588,23790,5.463,11.776,63508,18086,45422,4.799,16.852,-19130,-5.076,23.552,1524,1560,7908
2009,11,15310,19610,451124,448121,2033,10.39,1946,9.946,62888,20277,42611,4.525,14.034,57448,15646,41802,3.491,12.82,5440,1.214,25.64,999,1013,6206
2009,12,346429,435972,6556204,6803815,52333,11.778,69013,15.533,859504,370639,488865,5.448,12.633,1353151,404033,949118,5.938,19.888,-493647,-7.255,25.265,44896,45691,218978
2009,13,151898,198722,3397030,3511764,20496,10.128,27775,13.725,431416,182329,249087,5.192,12.285,661924,203131,458793,5.784,18.849,-230508,-6.564,24.57,18031,18453,109846
2009,15,23559,29993,485144,500958,2531,8.362,3080,10.176,49028,19017,30011,3.796,9.787,81203,21629,59574,4.318,16.21,-32175,-6.423,19.574,1934,1992,12886
2009,16,32540,39294,498597,516988,3692,9.161,5708,14.163,57384,23356,34028,4.518,11.1,93827,27514,66313,5.322,18.149,-36443,-7.049,22.199,3724,3768,17245
2009,17,221519,281311,5066048,5234921,24829,8.718,31802,11.167,529898,189730,340168,3.624,10.122,866287,239429,626858,4.574,16.548,-336389,-6.426,20.245,19709,20079,122918
2009,18,101306,134991,2433567,2516944,10370,7.58,13988,10.225,257259,82922,174337,3.295,10.221,424454,112221,312233,4.459,16.864,-167195,-6.643,20.442,8879,9142,56924
2009,19,56819,73985,1274864,1290574,5318,7.141,6283,8.437,138414,43061,95353,3.337,10.725,169719,39820,129899,3.085,13.151,-31305,-2.426,21.45,4145,4206,23789
2009,20,54154,69140,1155252,1172848,5446,7.815,6532,9.374,126042,39554,86488,3.372,10.747,161466,39927,121539,3.404,13.767,-35424,-3.02,21.493,4254,4381,22473
2009,21,63448,84232,1465779,1503321,6787,7.984,8345,9.816,165570,60361,105209,4.015,11.014,240219,62543,177676,4.16,15.979,-74649,-4.966,22.027,5364,5519,33354
2009,22,74546,96169,1628367,1637020,8447,8.761,8945,9.277,212249,70289,141960,4.294,12.966,228557,66701,161856,4.075,13.962,-16308,-0.996,25.931,5865,5960,38158
2009,23,28966,35694,487573,497090,2867,7.898,4081,11.242,50900,17389,33511,3.498,10.24,70058,19168,50890,3.856,14.094,-19158,-3.854,20.479,2553,2576,12005
2009,24,97128,123087,2122616,2176108,11107,8.91,14248,11.43,252026,93836,158190,4.312,11.582,357945,116037,241908,5.332,16.449,-105919,-4.867,23.163,8724,8864,48150
2009,25,122738,154499,2962203,3015746,12346,7.897,16037,10.257,317959,108417,209542,3.595,10.543,426799,116613,310186,3.867,14.152,-108840,-3.609,21.087,9685,9911,62921
2009,26,155292,200038,3370146,3495864,16349,8.025,23715,11.641,391938,136793,255145,3.913,11.211,643885,175072,468813,5.008,18.418,-251947,-7.207,22.423,14549,14810,91845
2009,27,101555,129187,2373596,2430343,11003,8.423,13887,10.631,266403,89940,176463,3.701,10.962,380174,86931,293243,3.577,15.643,-113771,-4.681,21.923,8529,8715,47929
2009,28,42672,56057,901498,924243,4661,8.236,5729,10.124,104523,43080,61443,4.661,11.309,150189,44249,105940,4.788,16.25,-45666,-4.941,22.618,3855,3981,27062
2009,29,105282,136919,2333484,2386514,12362,8.938,15150,10.953,261817,91188,170629,3.821,10.971,368181,111021,257160,4.652,15.428,-106364,-4.457,21.941,9966,10161,57855
2009,30,27137,31814,339987,349298,2821,8.709,3979,12.284,38395,11675,26720,3.342,10.992,57173,15120,42053,4.329,16.368,-18778,-5.376,21.984,2506,2546,9510
2009,31,37379,47158,779438,787588,3698,7.811,4067,8.591,87400,29877,57523,3.793,11.097,103584,30894,72690,3.923,13.152,-16184,-2.055,22.194,2583,2638,15642
2009,32,41673,53267,1041925,1098785,6613,12.221,8300,15.339,136982,56318,80664,5.125,12.467,251708,62492,189216,5.687,22.908,-114726,-10.441,24.933,5552,5702,37011
2009,33,28005,34401,564300,577800,2760,7.901,3825,10.949,56787,17167,39620,2.971,9.828,84118,20598,63520,3.565,14.558,-27331,-4.73,19.656,2405,2449,12341
2009,34,173672,208674,3416468,3508608,19072,8.984,26286,12.383,392068,139747,252321,3.983,11.174,577211,163398,413813,4.657,16.451,-185143,-5.277,22.349,17220,17486,90677
2009,35,32861,41413,611561,625049,3661,8.738,4626,11.042,73469,25683,47786,4.109,11.754,100548,26433,74115,4.229,16.086,-27079,-4.332,23.508,3011,3052,15452
2009,36,384372,457908,7286424,7419672,45443,9.873,50161,10.898,826183,292945,533238,3.948,11.135,1093328,318736,774592,4.296,14.736,-267145,-3.6,22.27,33329,33723,182113
2009,37,152488,201102,3318028,3434305,18062,8.839,24539,12.009,367137,143998,223139,4.193,10.69,600251,172195,428056,5.014,17.478,-233114,-6.788,21.381,15950,16266,87174
2009,38,15866,19459,292977,295058,1527,7.837,1579,8.104,33003,9234,23769,3.13,11.185,37067,10057,27010,3.408,12.563,-4064,-1.377,22.371,990,1003,5497
2009,39,174029,236746,4452959,4581715,17641,7.348,24326,10.132,481037,180249,300788,3.934,10.499,739003,202591,536412,4.422,16.129,-257966,-5.63,20.998,14855,15331,100298
2009,40,65682,83627,1282591,1303377,7518,8.961,8051,9.597,157547,53651,103896,4.116,12.088,198919,63852,135067,4.899,15.262,-41372,-3.174,24.175,5381,5483,37124
2009,41,78706,97780,1361934,1417526,8775,8.808,12471,12.518,152594,56788,95806,4.006,10.765,262900,68947,193953,4.864,18.546,-110306,-7.782,21.53,8117,8240,40276
2009,42,211063,275991,5019309,5113982,21448,7.717,25302,9.104,524668,178233,346435,3.485,10.259,715492,210526,504966,4.117,13.991,-190824,-3.731,20.519,15308,15717,107100
2009,44,21810,25607,409415,419268,2020,7.718,3151,12.039,42790,12743,30047,3.039,10.206,62491,17405,45086,4.151,14.905,-19701,-4.699,20.412,1966,1994,10127
2009,45,72829,95734,1542326,1598701,8657,8.903,11662,11.993,172182,70535,101647,4.412,10.77,285544,77925,207619,4.874,17.861,-113362,-7.091,21.54,7607,7888,43174
2009,46,19200,23085,331050,334397,1906,8.222,2102,9.067,37209,11575,25634,3.461,11.127,43958,11877,32081,3.552,13.145,-6749,-2.018,22.254,1387,1397,7693
2009,47,91530,125045,2316011,2401082,10696,8.45,13754,10.866,255775,92435,163340,3.85,10.652,426080,109292,316788,4.552,17.745,-170305,-7.093,21.305,8744,8989,55242
2009,48,354467,479789,8869335,9016551,49550,10.315,50717,10.558,1202402,452229,750173,5.016,13.335,1500585,420904,1079681,4.668,16.643,-298183,-3.307,26.671,32358,33269,209278
2009,49,49432,60605,1050205,1076934,6929,11.225,9175,14.864,141541,49043,92498,4.554,13.143,195837,57760,138077,5.363,18.185,-54296,-5.042,26.286,6118,6188,36537
2009,50,16392,19244,254907,258151,1514,7.766,2016,10.341,28078,10921,17157,4.23,10.877,35002,9601,25401,3.719,13.559,-6924,-2.682,21.753,1239,1256,6122
2009,51,134816,178052,3047179,3107091,16820,9.369,19790,11.023,371545,147291,224254,4.74,11.958,492521,141175,351346,4.544,15.852,-120976,-3.894,23.916,12569,12799,70577
2009,53,127839,159092,2375136,2446080,15287,9.452,20575,12.721,302222,96215,206007,3.933,12.355,443061,115284,327777,4.713,18.113,-140839,-5.758,24.711,13413,13632,66823
2009,54,27861,36703,575711,581384,2741,7.414,3279,8.869,67457,21809,45648,3.751,11.603,78975,20878,58097,3.591,13.584,-11518,-1.981,23.206,2196,2231,11453
2009,55,99896,128685,2350323,2419108,9623,7.397,12435,9.559,212540,67756,144784,2.801,8.786,349367,98616,250751,4.077,14.442,-136827,-5.656,17.572,7954,8111,52876
2009,56,15724,18369,211541,214934,1774,9.618,1924,10.432,28899,9087,19812,4.228,13.446,35692,9537,26155,4.437,16.606,-6793,-3.161,26.891,1300,1324,6190
2010,01,69395,93044,1569332,1587496,7403,7.885,9079,9.671,177840,60898,116942,3.836,11.203,213735,58483,155252,3.684,13.464,-35895,-2.261,22.405,5928,6065,30304
2010,02,13606,17126,253638,252655,1736,10.173,1613,9.452,33391,8666,24725,3.43,13.216,31418,7850,23568,3.107,12.435,1973,0.781,24.87,941,959,3833
2010,04,88472,117696,2051298,2081937,13051,10.955,15926,13.368,286991,113532,173459,5.453,13.785,348014,103963,244051,4.994,16.716,-61023,-2.931,27.57,9926,10207,51823
2010,05,46137,60164,964233,967363,5149,8.533,5504,9.121,115331,39128,76203,4.045,11.922,121105,34675,86430,3.584,12.519,-5774,-0.597,23.844,3623,3731,20683
2010,06,598949,756834,12338976,12541791,77283,10.134,88856,11.651,1534520,538609,995911,4.295,12.235,1937985,604628,1333357,4.821,15.452,-403465,-3.217,24.471,55982,57330,310372
2010,08,106781,132501,1953702,1975829,14799,11.087,16767,12.561,265235,97532,167703,4.936,13.424,308743,94476,214267,4.782,15.626,-43508,-2.202,26.848,10211,10402,48528
2010,09,65084,81353,1427553,1442574,6528,7.966,7721,9.422,153909,50913,102996,3.529,10.669,183035,49533,133502,3.434,12.688,-29126,-2.019,21.338,4658,4760,24772
2010,10,17159,21664,360128,363950,1960,8.976,2303,10.547,41383,12306,29077,3.381,11.371,48770,14921,33849,4.1,13.4,-7387,-2.03,22.741,1328,1352,5990
2010,11,15411,19878,461729,461833,2030,10.281,1763,8.929,55999,18998,37001,4.114,12.125,55737,13734,42003,2.974,12.069,262,0.057,24.137,954,965,5900
2010,12,343501,432456,6456573,6509649,54129,12.465,57729,13.294,951586,350447,601139,5.384,14.618,1055272,357419,697853,5.491,16.211,-103686,-1.593,29.236,36867,37539,177967
2010,13,148674,194951,3310724,3352091,19730,10.022,23554,11.965,400648,142635,258013,4.255,11.952,483177,154616,328561,4.613,14.414,-82529,-2.462,23.904,14713,15033,76422
2010,15,23117,29612,477308,481171,2372,7.959,2757,9.25,56176,20883,35293,4.34,11.675,63961,17572,46389,3.652,13.293,-7785,-1.618,23.35,1727,1774,9034
2010,16,31813,38561,488658,493616,3944,10.131,4680,12.022,61713,20626,41087,4.179,12.502,71617,19754,51863,4.002,14.509,-9904,-2.006,25.004,3015,3080,12395
2010,17,218656,278531,4943474,5014705,25496,9.108,28324,10.118,542452,193528,348924,3.859,10.817,686246,193959,492287,3.868,13.685,-143794,-2.867,21.634,17069,17391,98987
2010,18,99580,133294,2394073,2413920,10231,7.626,11947,8.906,271136,86203,184933,3.571,11.232,311002,85539,225463,3.544,12.884,-39866,-1.652,22.464,7499,7689,44402
2010,19,56391,73762,1246528,1260726,5393,7.3,5618,7.605,121307,36154,85153,2.868,9.622,148778,39589,109189,3.14,11.801,-27471,-2.179,19.244,3479,3554,23814
2010,20,53432,68502,1122935,1139757,5358,7.785,6012,8.735,119714,38853,80861,3.409,10.503,153310,42307,111003,3.712,13.451,-33596,-2.948,21.007,3806,3886,20347
2010,21,62503,83495,1437790,1452061,6664,7.946,7406,8.831,163900,54956,108944,3.785,11.287,191740,49906,141834,3.437,13.205,-27840,-1.917,22.575,4739,4884,28007
2010,22,74065,96062,1591767,1610682,8138,8.466,8273,8.606,186202,66811,119391,4.148,11.56,224878,55842,169036,3.467,13.962,-38676,-2.401,23.121,5336,5483,33212
2010,23,28752,35551,479606,483903,3166,8.886,3321,9.321,50331,17911,32420,3.701,10.401,59027,16752,42275,3.462,12.198,-8696,-1.797,20.802,2020,2055,8785
2010,24,95785,121643,2072594,2097250,11226,9.173,12690,10.37,244079,80927,163152,3.859,11.638,293067,84382,208685,4.023,13.974,-48988,-2.336,23.276,7515,7800,42777
2010,25,121201,153365,2931034,2946980,13273,8.622,14422,9.369,323099,103000,220099,3.495,10.964,353320,95667,257653,3.246,11.989,-30221,-1.025,21.927,8594,8804,46619
2010,26,151613,195888,3283041,3327452,16001,8.085,20038,10.125,390959,120772,270187,3.63,11.75,480527,146632,333895,4.407,14.441,-89568,-2.692,23.499,12449,12749,75553
2010,27,100376,128187,2348732,2361032,11037,8.577,12029,9.348,263372,85169,178203,3.607,11.155,287297,85989,201308,3.642,12.168,-23925,-1.013,22.31,7190,7329,40706
2010,28,42113,55529,880881,891043,4485,8.038,5016,8.99,95578,32034,63544,3.595,10.727,115818,31982,83836,3.589,12.998,-20240,-2.271,21.453,3263,3350,17777
2010,29,103681,135338,2274175,2303538,12971,9.554,13838,10.192,254624,90662,163962,3.936,11.054,313501,84172,229329,3.654,13.61,-58877,-2.556,22.107,8663,8902,42736
2010,30,26774,31469,336895,338438,2927,9.25,3276,10.353,42987,16305,26682,4.818,12.702,46181,14358,31823,4.242,13.645,-3194,-0.944,25.403,2062,2089,9341
2010,31,37347,47251,770106,774859,3720,7.88,3639,7.708,79034,23630,55404,3.05,10.2,88359,20844,67515,2.69,11.403,-9325,-1.203,20.4,2222,2283,11731
2010,32,40637,52270,995962,1020165,6464,12.248,7475,14.164,138056,59325,78731,5.815,13.533,185822,53271,132551,5.222,18.215,-47766,-4.682,27.065,4839,4940,31543
2010,33,27719,34097,561160,562706,2913,8.504,3224,9.412,66761,19727,47034,3.506,11.864,70045,18605,51440,3.306,12.448,-3284,-0.584,23.729,1996,2044,10442
2010,34,170362,205016,3357463,3388671,19416,9.385,23139,11.185,394391,137838,256553,4.068,11.639,456982,152017,304965,4.486,13.486,-62591,-1.847,23.277,14520,14711,78379
2010,35,31998,40547,595818,603712,3490,8.516,4357,10.632,68106,21741,46365,3.601,11.281,83946,23082,60864,3.823,13.905,-15840,-2.624,22.562,2798,2846,13250
2010,36,385289,459204,7217718,7254181,47607,10.381,46427,10.123,853098,303091,550007,4.178,11.76,925928,290039,635889,3.998,12.764,-72830,-1.004,23.52,30753,31198,155375
2010,37,150098,198880,3218409,3265064,19253,9.626,21503,10.751,383687,145783,237904,4.465,11.751,474939,139965,334974,4.287,14.546,-91252,-2.795,23.503,13088,13446,68850
2010,38,16059,19714,295233,294056,1620,8.272,1361,6.949,34008,9899,24109,3.366,11.565,31599,8216,23383,2.794,10.746,2409,0.819,21.492,816,827,3425
2010,39,170319,232840,4341416,4397314,17342,7.386,21268,9.058,459134,142954,316180,3.251,10.441,570290,150158,420132,3.415,12.969,-111156,-2.528,20.882,12384,12842,75727
2010,40,64956,83003,1235946,1259096,6994,8.395,7617,9.142,138650,53646,85004,4.261,11.012,184555,51939,132616,4.125,14.658,-45905,-3.646,22.024,4935,5004,25977
2010,41,77473,96840,1323134,1337489,9557,9.822,10487,10.777,152659,53289,99370,3.984,11.414,180758,52591,128167,3.932,13.515,-28099,-2.101,22.828,6515,6653,27891
2010,42,208143,273437,4954505,4987891,21015,7.649,23622,8.598,539763,178619,361144,3.581,10.821,606712,169164,437548,3.391,12.164,-66949,-1.342,21.643,14145,14518,77342
2010,44,21418,25315,395210,403130,2279,8.951,2571,10.098,42626,16667,25959,4.134,10.574,58375,16473,41902,4.086,14.48,-15749,-3.907,21.148,1619,1628,7465
2010,45,71288,94277,1500422,1524842,8486,8.932,9949,10.472,174989,66752,108237,4.378,11.476,223151,61509,161642,4.034,14.634,-48162,-3.158,22.952,6344,6524,33362
2010,46,19204,23196,329125,330092,1951,8.431,1838,7.943,36690,13131,23559,3.978,11.115,38754,10466,28288,3.171,11.74,-2064,-0.625,22.23,1187,1196,6009
2010,47,89805,123312,2262476,2289301,10373,8.354,12097,9.742,266258,86984,179274,3.8,11.631,319074,94310,224764,4.12,13.938,-52816,-2.307,23.261,7556,7784,46613
2010,48,354121,481208,8747165,8810726,48695,10.134,47330,9.85,1191711,462713,728998,5.252,13.526,1313265,374359,938906,4.249,14.905,-121554,-1.38,27.051,29651,30441,182924
2010,49,48739,59903,1008896,1029286,7250,12.031,7967,13.221,128568,50221,78347,4.879,12.491,168435,49704,118731,4.829,16.364,-39867,-3.873,24.982,5040,5175,28598
2010,50,16228,19107,253961,254541,1505,7.846,1653,8.618,26487,9171,17316,3.603,10.406,27689,6978,20711,2.741,10.878,-1202,-0.472,20.812,1027,1035,4158
2010,51,133109,176369,2996260,3023440,16284,9.189,17989,10.151,366991,124618,242373,4.122,12.138,420906,136793,284113,4.524,13.921,-53915,-1.783,24.276,10683,11031,62303
2010,53,126147,157513,2288851,2318662,15983,10.096,17570,11.099,277529,104619,172910,4.512,11.969,336724,93679,243045,4.04,14.522,-59195,-2.553,23.939,11177,11413,49763
2010,54,27218,36175,564121,570041,2484,6.816,3019,8.284,63719,20714,43005,3.634,11.178,75305,18654,56651,3.272,13.21,-11586,-2.032,22.356,1910,1978,9630
2010,55,98313,127276,2319716,2334888,9442,7.377,10860,8.485,232582,76245,156337,3.265,9.961,263051,68885,194166,2.95,11.266,-30469,-1.305,19.922,6761,6957,33637
2010,56,15312,17981,201405,206021,1528,8.407,1917,10.547,23597,7860,15737,3.815,11.454,32682,7550,25132,3.665,15.863,-9085,-4.41,22.907,1222,1240,4782
2011,01,68325,91886,1588562,1578695,7462,8.07,8612,9.314,209669,54014,155655,3.421,13.281,187302,55986,131316,3.546,11.864,22367,1.417,23.729,5394,5683,27253
2011,02,13618,17312,254205,253866,1767,10.263,1579,9.171,31799,10001,21798,3.939,12.526,30873,7554,23319,2.976,12.161,926,0.365,24.322,950,973,3286
2011,04,87577,117016,2105849,2079481,13493,11.498,14171,12.075,320645,105571,215074,5.077,15.419,268942,96841,172101,4.657,12.933,51703,2.486,25.866,8938,9194,48595
2011,05,45716,59864,977106,970600,5215,8.691,5497,9.161,122718,39244,83474,4.043,12.644,110235,31295,78940,3.224,11.357,12483,1.286,22.715,3580,3740,17931
2011,06,599741,759360,12549440,12445502,82216,10.845,79695,10.512,1735388,548092,1187296,4.404,13.944,1530920,529585,1001335,4.255,12.301,204468,1.643,24.602,50716,52059,271153
2011,08,106467,132525,1980213,1967865,15170,11.448,15143,11.428,280553,89503,191050,4.548,14.257,255606,83494,172112,4.243,12.989,24947,1.268,25.978,9337,9488,43789
2011,09,64227,80529,1433243,1430387,6491,8.019,7324,9.048,160701,48362,112339,3.381,11.235,154464,48473,105991,3.389,10.799,6237,0.436,21.598,4500,4573,22938
2011,10,17036,21543,359726,360313,2008,9.293,2138,9.894,43269,12588,30681,3.494,12.009,44409,13767,30642,3.821,12.325,-1140,-0.316,24.017,1267,1291,5563
2011,11,15578,20058,473202,467833,1940,9.715,1764,8.833,60799,17105,43694,3.656,12.996,49765,13759,36006,2.941,10.637,11034,2.359,21.275,868,876,5354
2011,12,346112,435870,6577021,6523437,57202,13.175,53806,12.393,1045879,376244,669635,5.768,16.033,937617,356526,581091,5.465,14.373,108262,1.66,28.746,34784,35538,171740
2011,13,147479,194116,3321470,3316141,20578,10.578,21416,11.009,446736,149787,296949,4.517,13.472,434767,152899,281868,4.611,13.111,11969,0.361,26.221,13537,13939,73495
2011,15,22797,29354,483216,480067,2377,8.062,2635,8.937,57350,19110,38240,3.981,11.946,51299,17258,34041,3.595,10.686,6051,1.26,21.372,1633,1677,8934
2011,16,30991,37775,481711,485039,3788,9.926,4562,11.954,60241,19676,40565,4.057,12.42,66500,21335,45165,4.399,13.71,-6259,-1.29,24.84,2848,2938,13439
2011,17,218253,278611,5023407,4984673,26919,9.663,26856,9.64,618349,184334,434015,3.698,12.405,540033,171516,368517,3.441,10.834,78316,1.571,21.668,16577,17078,85566
